ProblemID,TestID,ProblemTypeID,Accuracy,MainText,ChoiceText1,ChoiceText2,ChoiceText3,ChoiceText4,SolvingTimeAvg,SolvingTimeStd
P0000084,T0000001,건축법규,0.622391783,89. 공동주택과 오피스텔의 난방설비를 개별난방 방식으로 하는 경우에 관한 기준 내용으로 틀린 것은?,①?보일러는 거실 외의 곳에 설치할 것,②?보일러실의 윗부분에는 그 면적이 0.5m2?이상인 환기창을 설치할 것,③?보일러실과 거실사이의 출입구는 그 출입구가 닫힌 경우에는 보일러가스가 거실에 들어갈 수 없는 구조로 할 것,④?보일러의 연도는 내화구조로서 개별연도로 설치할 것,114.8082321,22.35063561
P0000085,T0000001,건축법규,0.831704007,90. 다음 중 국토의 계획 및 이용에 관한 법령상 공공시설에 속하지 않는 것은?,①?공동구,②?방풍설비,③?사방설비,④?쓰레기 처리장,96.90636067,3.018475348
P0000086,T0000001,건축법규,0.854106806,"91. 6층 이상의 거실면적의 합계가 5000m2인 경우, 다음 중 승용승강기를 가장 많이 설치해야 하는 것은? (단, 8인승 승용승강기를 설치하는 경우)",①?위락시설,②?숙박시설,③?판매시설,④?업무시설,133.8053471,25.46559971
P0000087,T0000001,건축법규,0.719244296,92. 지하식 또는 건축물식 노외주차장의 차로에 관한 기준 내용으로 틀린 것은?,①?경사로의 노면은 거친 면으로 하여야 한다.,②?높이는 주차바닥면으로부터 2.3미터 이상으로 하여야 한다.,③?경사로의 종단경사도는 직선 부분에서는 14퍼센트를 초과하여서는 아니 된다.,④?주차대수 규모가 50대 이상인 경우의 경사로는 너비 6미터 이상인 2차로를 확보하거나 진입차로와 진출차로를 분리하여야 한다.,112.8580368,19.56560926
P0000088,T0000001,건축법규,0.53879957,93. 다음은 건축물의 사용승인에 관한 기준 내용이다. ( )안에 알맞은 것은?,"①?㉠ 설계도서, ㉡ 시방서","②?㉠ 시방서, ㉡ 설계도서","③?㉠ 감리완료보고서, ㉡ 공사완료도서","④?㉠ 공사완료도서, ㉡ 감리완료보고서",104.3542785,33.79584097
P0000089,T0000001,건축법규,0.774319653,94. 공사감리자의 업무에 속하지 않는 것은?,①?시공계획 및 공사관리의 적정여부의 확인,②?상세 시공도면의 검토?확인,③?설계변경의 적정여부의 검토?확인,④?공정표 및 현장설계도면 작성,118.1872285,36.45543768
P0000090,T0000001,건축법규,0.747898478,95. 제2종 일반주거지역 안에서 건축할 수 있는 건축물에 속하지 않는 것은?,①?아파트,②?노유자시설,③?종교시설,④?문화 및 집회시설 중 관람장,95.83236119,7.784523449
P0000091,T0000001,건축법규,0.005323982,96. 주거기능을 위주로 이를 지원하는 일부 상업기능 및 업무기능을 보완하기 위하여 지정하는 주거지역의 세분은?,①?준주거지역,②?제1종 전용주거지역,③?제1종 일반주거지역,④?제2종 일반주거지역,110.4724663,17.56389382
P0000092,T0000001,건축법규,0.454749097,"97. 다음 중 피난층이 아닌 거실에 배연설비를 설치하여야 하는 대상 건축물에 속하지 않는 것은? (단, 6층 이상인 건축물의 경우)",①?판매시설,②?종교시설,③?교육연구시설 중 학교,④?운수시설,48.04345991,15.33536018
P0000093,T0000001,건축법규,0.160382707,98. 다음 거실의 반자높이와 관련된 기준 내용 중 ( )안에 해당되지 않는 건축물의 용도는?,①?문화 및 집회시설 중 동?식물원,②?장례식장,③?위락시설 중 유흥주점,④?종교시설,49.50595515,10.14380828
P0000094,T0000001,건축법규,0.516101877,99. 대통령령으로 정하는 용도와 규모의 건축물이 소규모 휴식시설 등의 공개 공지 또는 공개 공간을 설치하여야 하는 대상 지역에 해당되지 않는 곳은?,①?준공업지역,②?일반공업지역,③?일반주거지역,④?준주거지역,76.90278144,21.21377808
P0000095,T0000001,건축법규,0.307121312,100. 주요구조부가 내화구조 또는 불연재료로 된 건축물로서 국토교통부령으로 정하는 기준에 따라 내화구조로 된 바닥?벽 및 갑종 방화문으로 구획하여야 하는 연면적 기준은?,①?400m2?초과,②?500m2?초과,③?1000m2?초과,④?1500m2?초과,92.5795339,9.018977352
P0000096,T0000002,건축계획,0.759828667,1. 쇼핑센터의 몰(mall)의 계획에 관한 설명으로 옳지 않은 것은?,①?전문점들과 중심상점의 주출입구는 몰에 면하도록 한다.,②?몰에는 자연광을 끌어들여 외부공간과 같은 성격을 갖게 하는 것이 좋다.,"③?다층으로 계획할 경우, 시야의 개방감을 적극적으로 고려하는 것이 좋다.","④?중심상점들 사이의 몰의 길이는 100m를 초과하지 않아야 하며, 길이 40~50m마다 변화를 주는 것이 바람직하다.",64.5948124,3.317807107
P0000097,T0000002,건축계획,0.532251245,2. 연속적인 주제를 선(線)적으로 관계성 깊게 표현하기 위하여 전경(全景)으로 펼치도록 연출하는 것으로 맥락이 중요시될 때 사용되는 특수전시기법은?,①?아일랜드 전시,②?파노라마 전시,③?하모니카 전시,④?디오라마 전시,126.4864358,42.88284492
P0000098,T0000002,건축계획,0.633254124,3. 다음 설명에 알맞은 극장 건축의 평면형식은?,①?애리너(arena)형,②?가변형(adaptable),③?프로시니엄(proscenium)형,④?오픈 스테이지(open stage)형,99.7304558,27.11934591
P0000099,T0000002,건축계획,0.085462545,4. 아파트 형식에 관한 설명으로 옳지 않은 것은?,①?계단실형은 거주의 프라이버시가 높다.,②?편복도형은 복도에서 각 세대로 진입하는 형식이다.,③?메조넷형은 평면구성의 제약이 적어 소규모 주택에 주로 이용된다.,④?플랫형은 각 세대의 주거단위가 동일한 층에 배치 구성된 형식이다.,91.77316552,8.958810116
P0000100,T0000002,건축계획,0.887863905,5. 학교운영방식에 관한 설명으로 옳지 않은 것은?,①?종합교실형은 각 학급마다 가정적인 분위기를 만들 수 있다.,②?교과교실형은 초등학교 저학년에 대해 가장 권장되는 방식이다.,③?플래툰형은 미국의 초등학교에서 과밀을 해소하기 위해 실시한 것이다.,"④?달톤형은 학급, 학년 구분을 없애고 학생들은 각자의 능력에 따라 교과를 선택하고 일정한 교과를 끝내면 졸업하는 방식이다.",56.69878576,11.2866628
P0000101,T0000002,건축계획,0.109384744,6. 다음 중 단독주택의 현관 위치 결정에 가장 주된 영향을 끼치는 것은?,①?방위,②?주택의 층수,③?거실의 위치,④?도로와의 관계,124.2316764,39.97544811
P0000102,T0000002,건축계획,0.68328378,7. 도서관의 열람실 및 서고계획에 관한 설명으로 옳지 않은 것은?,①?서고 안에 캐럴(carrel)을 둘 수도 있다.,②?서고면적 1m2당 150~250권의 수장능력으로 계획한다.,③?열람실은 성인 1인당 3.0~3.5m2의 면적으로 계획한다.,④?서고실은 모듈러 플래닝(modular planning)이 가능하다.,112.6824079,5.179863125
P0000103,T0000002,건축계획,0.388867156,8. 다음 중 건축계획에서 말하는 미의 특성 중 변화 또는 다양성을 얻는 방식과 가장 거리가 먼 것은?,①?억양(Accent),②?대비(Contrast),③?균제(Proportion),④?대칭(Symmetry),95.63859806,29.6324302
P0000104,T0000002,건축계획,0.277846495,9. 공장건축의 레이아웃(Lay out)에 관한 설명으로 옳지 않은 것은?,①?제품중심의 레이아웃은 대량생산에 유리하며 생산성이 높다.,②?레이아웃이란 생산품의 특성에 따른 공장의 건축면적 결정 방식을 말한다.,③?공정중심의 레이아웃은 다종 소량생산으로 표준화가 행해지기 어려운 경우에 적합하다.,④?고정식 레이아웃은 조선소와 같이 조립부품이 고정된 장소에 있고 사람과 기계를 이동시키며 작업을 행하는 방식이다.,107.3660735,6.040569349
P0000105,T0000002,건축계획,0.137035665,10. 주택단지 도로의 유형 중 쿨데삭(cul-de-sac)형에 관한 설명으로 옳은 것은?,①?단지 내 통과교통의 배제가 불가능하다.,②?교차로가 +자형이므로 자동차의 교통처리에 유리하다.,③?우회도로가 없기 때문에 방재상 불리하다는 단점이 있다.,④?주행속도 감소를 위해 도로의 교차방식을 주로 T자 교차로 한 형태이다.,61.43649789,8.812027615
P0000106,T0000002,건축계획,0.918763766,11. 사무소 건축의 실단위 계획에 관한 설명으로 옳지 않은 것은?,①?개실 시스템은 독립성과 쾌적감의 이점이 있다.,②?개방식 배치는 전면적을 유용하게 이용할 수 있다.,③?개방식 배치는 개실 시스템보다 공사비가 저렴하다.,④?개실 시스템은 연속된 긴 복도로 인해 방 깊이에 변화를 주기가 용이하다.,35.71688094,2.225842292
P0000107,T0000002,건축계획,0.417908298,12. 미술관 전시실의 순회형식 중 연속 순회형식에 관한 설명으로 옳은 것은?,①?각 전시실에 바로 들어갈 수 있다는 장점이 있다.,②?연속된 전시실의 한 쪽 복도에 의해서 각 실을 배치한 형식이다.,③?중심부에 하나의 큰 홀을 두고 그 주위에 각 전시실을 배치한 형식이다.,"④?전시실을 순서별로 통해야 하고, 한 실을 폐쇄하면 전체 동선이 막히게 된다.",44.40965092,14.80068312
P0000108,T0000002,건축계획,0.786049151,13. 사무소 건축의 코어 유형에 관한 설명으로 옳지 않은 것은?,①?편심코어형은 기준층 바닥면적이 작은 경우에 적합하다.,②?독립코어형은 코어가 업무공간에서 별도로 분리시킨 형식이다.,③?중심코어형은 코어가 중앙에 위치한 유형으로 유효율이 높은 계획이 가능하다.,④?양단코어형은 수직동선이 양 측면에 위치한 관계로 피난에 불리하다는 단점이 있다.,31.12598591,0.911568601
P0000109,T0000002,건축계획,0.212271811,14. 비잔틴 건축에 관한 설명으로 옳지 않은 것은?,①?사라센 문화의 영향을 받았다.,②?도저렛(dosseret)이 사용되었다.,③?펜덴티브 돔(Pendentive dome)이 사용되었다.,④?평면은 주로 장축형 평면(라틴 십자가)이 사용되었다.,139.5688235,15.3839606
P0000110,T0000002,건축계획,0.379526355,15. 다음과 같은 특징을 갖는 에스컬레이터 배치 유형은?,①?교차식 배치,②?직렬식 배치,③?병렬 단속식 배치,④?병렬 연속식 배치,79.32719576,5.245213548
P0000111,T0000002,건축계획,0.918920761,16. 클로즈드 시스템(closed system)의 종합병원에서 외래진료부 계획에 관한 설명으로 옳지 않은 것은?,①?환자의 이용이 편리하도록 2층 이하에 두도록 한다.,②?부속 진료시설을 인접하게 하여 이용이 편리하게 한다.,"③?중앙주사실, 약국은 정면 출입구에서 멀리 떨어진 곳에 둔다.",④?외과 계통 각 과는 1실에서 여러 환자를 볼 수 있도록 대실로 한다.,98.46656541,33.39816377
P0000112,T0000002,건축계획,0.08099365,17. 다음 중 다포식(多包式) 건축으로 가장 오래된 것은?,①?창경궁 명정전,②?전등사 대웅전,③?불국사 극락전,④?심원사 보광전,78.39258651,15.98160156
P0000113,T0000002,건축계획,0.025513803,18. 다음 중 시티 호텔에 속하지 않는 것은?,①?비치 호텔,②?터미널 호텔,③?커머셜 호텔,④?아파트먼트 호텔,42.4156211,10.14356624
P0000114,T0000002,건축계획,0.955439091,19. 고대 그리스의 기둥 양식에 속하지 않는 것은?,①?도리아식,②?코린트식,③?컴포지트식,④?이오니아식,109.3318762,3.935073699
P0000115,T0000002,건축계획,0.68262614,20. 주택의 동선계획에 관한 설명으로 옳지 않은 것은?,①?동선은 가능한 굵고 짧게 계획하는 것이 바람직하다.,②?동선의 3요소 중 속도는 동선의 공간적 두께를 의미한다.,"③?개인, 사회, 가사노동권의 3개 동선은 상호간 분리하는 것이 좋다.","④?화장실, 현관 등과 같이 사용빈도가 높은 공간은 동선을 짧게 처리하는 것이 중요하다.",109.6574032,23.53799366
P0000116,T0000002,건축시공,0.047686417,"21. 수직굴삭, 수중굴삭 등에 사용되는 깊은 흙파기용 기계이며, 연약지반에 사용하기에 적당한 기계는?",①?드래그 쇼벨,②?크램쉘,③?모터 그레이더,④?파워 쇼벨,92.08006847,29.5770594
P0000117,T0000002,건축시공,0.603139671,22. 철근의 가공 및 조립에 관한 설명으로 옳지 않은 것은?,①?철근의 가공은 철근상세도에 표시된 형상과 치수가 일치하고 재질을 해치지 않은 방법으로 이루어져야 한다.,②?철근상세도에 철근의 구부리는 내면 반지름이 표시되어 있지 않은 때에는 KDS에 규정된 구부림의 최소 내면 반지름 이상으로 철근을 구부려야 한다.,③?경미한 녹이 발생한 철근이라 하더라도 일반적으로 콘크리트와의 부착성능을 매우 저하시키므로 사용이 불가하다.,④?철근은 상온에서 가공하는 것을 원칙으로 한다.,131.7188263,33.90677789
P0000118,T0000002,건축시공,0.925013393,"23. 건축주 자신이 특정의 단일 상태를 선정하여 발주하는 방식으로서, 특수공사나 기밀보장이 필요한 경우, 또 긴급을 요하는 공사에서 주로 채택되는 것은?",①?공개경쟁입찰,②?제한경쟁입찰,③?지명경쟁입찰,④?특명입찰,49.16694821,1.548759979
P0000119,T0000002,건축시공,0.612074389,"24. 문 윗틀과 문짝에 설치하여 문이 자동적으로 닫혀지게 하며, 개폐압력을 조절할 수 있는 장치는?",①?도어 체크(Door check),②?도어 홀더(Door holder),③?피봇 힌지(Pivot hinge),④?도어 체인(Door chain),86.60370245,13.11701088
P0000120,T0000002,건축시공,0.207129579,25. 건축 석공사에 관한 설명으로 옳지 않은 것은?,①?건식쌓기 공법의 경우 시공이 불량하면 백화현상 등의 원인이 된다.,"②?석재 물갈기 마감 공정의 종류는 거친갈기, 물갈기, 본갈기, 정갈기가 있다.","③?시공 전에 설계도에 따라 돌나누기 상세도, 원척도를 만들고 석재의 치수, 형상, 마감방법 및 철물 등에 의한 고정방법을 정한다.",④?마감면에 오염의 우려가 있는 경우에는 폴리에틸렌 시트 등으로 보양한다.,122.5779593,17.61818058
